2000014, ОСТ.ПУНКТ 37 КМ, РОССИЯ
2040584, ОСТ.ПУНКТ 199 КМ, РОССИЯ
2024927, РЗД.N1, РОССИЯ
2030629, РЗД.N1, РОССИЯ
2024928, РЗД.N2, РОССИЯ
2054841, РЗД.N2, РОССИЯ
2024931, РАЗ^ЕЗД 11 КМ, РОССИЯ
2028558, РАЗ^ЕЗД 11 КМ, РОССИЯ
2024934, РАЗ^ЕЗД 46 КМ, РОССИЯ
2028572, РАЗ^ЕЗД 46 КМ, РОССИЯ
2024935, РАЗ^ЕЗД 54 КМ, РОССИЯ
2028561, РАЗ^ЕЗД 54 КМ, РОССИЯ
2024958, ОСТ.ПУНКТ 823КМ, РОССИЯ
2060964, ОСТ.ПУНКТ 823КМ, РОССИЯ
2024981, ОСТ.ПУНКТ 632КМ, РОССИЯ
2060951, ОСТ.ПУНКТ 632КМ, РОССИЯ
2024989, ОСТ.ПУНКТ 30КМ, РОССИЯ
2024997, ОСТ.ПУНКТ 30КМ, РОССИЯ
2024995, ОСТ.ПУНКТ 6КМ, РОССИЯ
2061741, ОСТ.ПУНКТ 6КМ, РОССИЯ
2025761, КАЛИНОВКА, РОССИЯ
2038283, КАЛИНОВКА, РОССИЯ
2025762, ОСТ.ПУНКТ 1353 КМ, РОССИЯ
2043661, ОСТ.ПУНКТ 1353 КМ, РОССИЯ
2025764, ОСТ.ПУНКТ 1499 КМ, РОССИЯ
2041686, ОСТ.ПУНКТ 1499 КМ, РОССИЯ
2025767, ОСТ.ПУНКТ 208 КМ, РОССИЯ
2031184, ОСТ.ПУНКТ 208 КМ, РОССИЯ
2042703, ОСТ.ПУНКТ 208 КМ, РОССИЯ
2042704, ОСТ.ПУНКТ 208 КМ, РОССИЯ
2025773, ЯГОДНАЯ, РОССИЯ
2038120, ЯГОДНАЯ, РОССИЯ
2025775, ОСТ.ПУНКТ 172 КМ, РОССИЯ
2030356, ОСТ.ПУНКТ 172 КМ, РОССИЯ
2041704, ОСТ.ПУНКТ 172 КМ, РОССИЯ
2025782, ЯБЛОЧНАЯ, РОССИЯ
2068513, ЯБЛОЧНАЯ, РОССИЯ
2025784, ОСТ.ПУНКТ 78 КМ, РОССИЯ
2030685, ОСТ.ПУНКТ 78 КМ, РОССИЯ
2040674, ОСТ.ПУНКТ 78 КМ, РОССИЯ
2054210, ОСТ.ПУНКТ 78 КМ, РОССИЯ
2025787, ОСТ.ПУНКТ 192 КМ, РОССИЯ
2038386, ОСТ.ПУНКТ 192 КМ, РОССИЯ
2054160, ОСТ.ПУНКТ 192 КМ, РОССИЯ
2060944, ОСТ.ПУНКТ 192 КМ, РОССИЯ
2025788, ОСТ.ПУНКТ 745 КМ, РОССИЯ
2044674, ОСТ.ПУНКТ 745 КМ, РОССИЯ
2025791, ОСТ.ПУНКТ 859 КМ, РОССИЯ
2026042, ОСТ.ПУНКТ 859 КМ, РОССИЯ
2025799, ОСТ.ПУНКТ 444 КМ, РОССИЯ
2040214, ОСТ.ПУНКТ 444 КМ, РОССИЯ
2025802, СЕЛЬМАШ, РОССИЯ
2065580, СЕЛЬМАШ, РОССИЯ
2025824, ОСТ.ПУНКТ 649 КМ, РОССИЯ
2054174, ОСТ.ПУНКТ 649 КМ, РОССИЯ
2025838, ОСТ.ПУНКТ 1144 КМ, РОССИЯ
2026008, ОСТ.ПУНКТ 1144 КМ, РОССИЯ
2025843, ОСТ.ПУНКТ 1279 КМ, РОССИЯ
2026011, ОСТ.ПУНКТ 1279 КМ, РОССИЯ
2025846, ОСТ.ПУНКТ 1363 КМ, РОССИЯ
2043665, ОСТ.ПУНКТ 1363 КМ, РОССИЯ
2025852, ОСТ.ПУНКТ 1638 КМ, РОССИЯ
2030664, ОСТ.ПУНКТ 1638 КМ, РОССИЯ
2025862, ОСТ.ПУНКТ 910 КМ, РОССИЯ
2025891, ОСТ.ПУНКТ 910 КМ, РОССИЯ
2025869, ОСТ. ПУНКТ 135 КМ, РОССИЯ
2038457, ОСТ. ПУНКТ 135 КМ, РОССИЯ
2025870, ОСТ. ПУНКТ 3 КМ, РОССИЯ
2038317, ОСТ. ПУНКТ 3 КМ, РОССИЯ
2025906, ОСТ.ПУНКТ 114КМ, РОССИЯ
2025950, ОСТ.ПУНКТ 114КМ, РОССИЯ
2025908, ВОСТОК, РОССИЯ
2038035, ВОСТОК, РОССИЯ
2025910, ОСТ.ПУНКТ 66КМ, РОССИЯ
2031277, ОСТ.ПУНКТ 66КМ, РОССИЯ
2040698, ОСТ.ПУНКТ 66КМ, РОССИЯ
2025923, ОСТ.ПУНКТ 84КМ, РОССИЯ
2041562, ОСТ.ПУНКТ 84КМ, РОССИЯ
2025934, ОСТ.ПУНКТ 13КМ, РОССИЯ
2025936, ОСТ.ПУНКТ 13КМ, РОССИЯ
2025975, ОСТ.ПУНКТ 97 КМ, РОССИЯ
2030327, ОСТ.ПУНКТ 97 КМ, РОССИЯ
2040268, ОСТ.ПУНКТ 97 КМ, РОССИЯ
2060993, ОСТ.ПУНКТ 97 КМ, РОССИЯ
2026003, ОСТ.ПУНКТ 1049 КМ, РОССИЯ
2054218, ОСТ.ПУНКТ 1049 КМ, РОССИЯ
2026004, ОСТ.ПУНКТ 1056 КМ, РОССИЯ
2026053, ОСТ.ПУНКТ 1056 КМ, РОССИЯ
2026006, ОСТ.ПУНКТ 1084 КМ, РОССИЯ
2026054, ОСТ.ПУНКТ 1084 КМ, РОССИЯ
2026014, ОСТ.ПУНКТ 1312 КМ, РОССИЯ
2030662, ОСТ.ПУНКТ 1312 КМ, РОССИЯ
2026021, ОСТ.ПУНКТ 98 КМ, РОССИЯ
2060938, ОСТ.ПУНКТ 98 КМ, РОССИЯ
2060998, ОСТ.ПУНКТ 98 КМ, РОССИЯ
2026952, ОСТ.ПУНКТ 10КМ, РОССИЯ
2031188, ОСТ.ПУНКТ 10КМ, РОССИЯ
2026954, ОСТ.ПУНКТ 22КМ, РОССИЯ
2031272, ОСТ.ПУНКТ 22КМ, РОССИЯ
2041557, ОСТ.ПУНКТ 22КМ, РОССИЯ
2051473, ОСТ.ПУНКТ 22КМ, РОССИЯ
2028266, ОСТ.ПУНКТ 516 КМ, РОССИЯ
2044193, ОСТ.ПУНКТ 516 КМ, РОССИЯ
2028467, ЕСАУЛОВКА, РОССИЯ
2038358, ЕСАУЛОВКА, РОССИЯ
2028538, МАЛЬЦЕВО, РОССИЯ
2038328, МАЛЬЦЕВО, РОССИЯ
2028552, ПЕТУХОВО, РОССИЯ
2040529, ПЕТУХОВО, РОССИЯ
2028584, О.П.15 КМ, РОССИЯ
2028963, О.П.15 КМ, РОССИЯ
2028585, О.П.26 КМ, РОССИЯ
2028966, О.П.26 КМ, РОССИЯ
2028596, О.П.195 КМ, РОССИЯ
2028987, О.П.195 КМ, РОССИЯ
2028598, О.П.254 КМ, РОССИЯ
2028715, О.П.254 КМ, РОССИЯ
2028971, ПЛОЩАДКА, РОССИЯ
2040589, ПЛОЩАДКА, РОССИЯ
2028972, ОСТ.ПУНКТ 244 КМ, РОССИЯ
2040638, ОСТ.ПУНКТ 244 КМ, РОССИЯ
2029001, БЕЛЫЙ ЯР, РОССИЯ
2033830, БЕЛЫЙ ЯР, РОССИЯ
2029029, ОСТ.ПУНКТ 220 КМ, РОССИЯ
2041737, ОСТ.ПУНКТ 220 КМ, РОССИЯ
2042652, ОСТ.ПУНКТ 220 КМ, РОССИЯ
2029050, ПЯТКОВО, РОССИЯ
2031244, ПЯТКОВО, РОССИЯ
2030023, ФЕРМА, РОССИЯ
2038369, ФЕРМА, РОССИЯ
2044042, ФЕРМА, РОССИЯ
2030030, РЕВДА, РОССИЯ
2033815, РЕВДА, РОССИЯ
2030037, ШАЛЯ, РОССИЯ
2033819, ШАЛЯ, РОССИЯ
2030039, КУЗИНО, РОССИЯ
2033818, КУЗИНО, РОССИЯ
2030042, ДРУЖИНИНО, РОССИЯ
2033816, ДРУЖИНИНО, РОССИЯ
2030046, ПЕРВОУРАЛЬСК, РОССИЯ
2033817, ПЕРВОУРАЛЬСК, РОССИЯ
2030065, АСБЕСТ, РОССИЯ
2033811, АСБЕСТ, РОССИЯ
2030071, ПОЛЕВСКОЙ, РОССИЯ
2033814, ПОЛЕВСКОЙ, РОССИЯ
2030128, МОХОВОЙ, РОССИЯ
2055828, МОХОВОЙ, РОССИЯ
2030140, СЕРОВ, РОССИЯ
2054980, СЕРОВ, РОССИЯ
2030162, СЕРГИНО, РОССИЯ
2038016, СЕРГИНО, РОССИЯ
2030166, ГЕОЛОГИЧЕСКАЯ, РОССИЯ
2034585, ГЕОЛОГИЧЕСКАЯ, РОССИЯ
2038782, ГЕОЛОГИЧЕСКАЯ, РОССИЯ
2030232, БОГДАНОВИЧ, РОССИЯ
2033812, БОГДАНОВИЧ, РОССИЯ
2030360, ОСТ.ПУНКТ 1394 КМ, РОССИЯ
2042671, ОСТ.ПУНКТ 1394 КМ, РОССИЯ
2030377, БАЗА ПМС, РОССИЯ
2038404, БАЗА ПМС, РОССИЯ
2054978, БАЗА ПМС, РОССИЯ
2030425, ОСТ.ПУНКТ 288 КМ, РОССИЯ
2060799, ОСТ.ПУНКТ 288 КМ, РОССИЯ
2030454, ТИХАЯ, РОССИЯ
2068469, ТИХАЯ, РОССИЯ
2030521, ИСТОЧНИК, РОССИЯ
2054056, ИСТОЧНИК, РОССИЯ
2030554, СОСНОВКА, РОССИЯ
2042689, СОСНОВКА, РОССИЯ
2060629, СОСНОВКА, РОССИЯ
2030641, ЧИСТЫЕ КЛЮЧИ, РОССИЯ
2038277, ЧИСТЫЕ КЛЮЧИ, РОССИЯ
2030669, ПРИВОКЗАЛЬНАЯ, РОССИЯ
2044175, ПРИВОКЗАЛЬНАЯ, РОССИЯ
2030676, ВЕРШИНА, РОССИЯ
2054021, ВЕРШИНА, РОССИЯ
2030681, КОМПРЕССОРНЫЙ, РОССИЯ
2062435, КОМПРЕССОРНЫЙ, РОССИЯ
2030697, ОСТ.ПУНКТ 1624 КМ, РОССИЯ
2031251, ОСТ.ПУНКТ 1624 КМ, РОССИЯ
2030698, ОСТ.ПУНКТ 1826 КМ, РОССИЯ
2042593, ОСТ.ПУНКТ 1826 КМ, РОССИЯ
2030699, ОСТ.ПУНКТ 1850 КМ, РОССИЯ
2042598, ОСТ.ПУНКТ 1850 КМ, РОССИЯ
2031160, ЮБИЛЕЙНАЯ, РОССИЯ
2038341, ЮБИЛЕЙНАЯ, РОССИЯ
2044667, ЮБИЛЕЙНАЯ, РОССИЯ
2064103, ЮБИЛЕЙНАЯ, РОССИЯ
2031175, ОСТ.ПУНКТ 194 КМ, РОССИЯ
2031360, ОСТ.ПУНКТ 194 КМ, РОССИЯ
2031179, ОСТ.ПУНКТ 145 КМ, РОССИЯ
2031512, ОСТ.ПУНКТ 145 КМ, РОССИЯ
2040768, ОСТ.ПУНКТ 145 КМ, РОССИЯ
2031183, ОСТ.ПУНКТ 182 КМ, РОССИЯ
2040224, ОСТ.ПУНКТ 182 КМ, РОССИЯ
2041746, ОСТ.ПУНКТ 182 КМ, РОССИЯ
2031186, ОСТ.ПУНКТ 248 КМ, РОССИЯ
2040659, ОСТ.ПУНКТ 248 КМ, РОССИЯ
2031190, ПЕРВОМАЙСКАЯ, РОССИЯ
2038030, ПЕРВОМАЙСКАЯ, РОССИЯ
2044035, ПЕРВОМАЙСКАЯ, РОССИЯ
2064593, ПЕРВОМАЙСКАЯ, РОССИЯ
2031213, ОСТ.ПУНКТ 260 КМ, РОССИЯ
2040586, ОСТ.ПУНКТ 260 КМ, РОССИЯ
2031230, ГОРБУНОВО, РОССИЯ
2040531, ГОРБУНОВО, РОССИЯ
2031234, ОСТ.ПУНКТ 1505 КМ, РОССИЯ
2041689, ОСТ.ПУНКТ 1505 КМ, РОССИЯ
2031240, ОСТ.ПУНКТ 184 КМ, РОССИЯ
2043671, ОСТ.ПУНКТ 184 КМ, РОССИЯ
2031243, ОСТ.ПУНКТ 101 КМ, РОССИЯ
2031269, ОСТ.ПУНКТ 101 КМ, РОССИЯ
2031316, ОСТ.ПУНКТ 101 КМ, РОССИЯ
2041560, ОСТ.ПУНКТ 101 КМ, РОССИЯ
2044914, ОСТ.ПУНКТ 101 КМ, РОССИЯ
2031247, ОСТ.ПУНКТ 1572 КМ, РОССИЯ
2054229, ОСТ.ПУНКТ 1572 КМ, РОССИЯ
2031271, ОСТ.ПУНКТ 12КМ, РОССИЯ
2060740, ОСТ.ПУНКТ 12КМ, РОССИЯ
2060892, ОСТ.ПУНКТ 12КМ, РОССИЯ
2031274, ОСТ.ПУНКТ 32КМ, РОССИЯ
2041559, ОСТ.ПУНКТ 32КМ, РОССИЯ
2031307, КАРЬЕР, РОССИЯ
2054885, КАРЬЕР, РОССИЯ
2031322, ОСТ.ПУНКТ 80 КМ, РОССИЯ
2031489, ОСТ.ПУНКТ 80 КМ, РОССИЯ
2054209, ОСТ.ПУНКТ 80 КМ, РОССИЯ
2031345, ЖУРАВЛИХА, РОССИЯ
2038100, ЖУРАВЛИХА, РОССИЯ
2031350, НИКЕЛЬ, РОССИЯ
2040470, НИКЕЛЬ, РОССИЯ
2031381, ОСТ.ПУНКТ 2467 КМ, РОССИЯ
2040556, ОСТ.ПУНКТ 2467 КМ, РОССИЯ
2031472, ОСТ.ПУНКТ 166 КМ, РОССИЯ
2041705, ОСТ.ПУНКТ 166 КМ, РОССИЯ
2033829, БЕЛОЯРСКИЙ, РОССИЯ
2044988, БЕЛОЯРСКИЙ, РОССИЯ
2034491, ПЕТРОВКА, РОССИЯ
2045786, ПЕТРОВКА, РОССИЯ
2034524, ОСТ.ПУНКТ N1, РОССИЯ
2041555, ОСТ.ПУНКТ N1, РОССИЯ
2034571, КАЗАЧИЙ, РОССИЯ
2045880, КАЗАЧИЙ, РОССИЯ
2034584, РАЗ^ЕЗД 303 КМ, РОССИЯ
2040728, РАЗ^ЕЗД 303 КМ, РОССИЯ
2034618, КРАСНАЯ РЕЧКА, РОССИЯ
2038101, КРАСНАЯ РЕЧКА, РОССИЯ
2034678, ИЛЬИНКА, РОССИЯ
2054969, ИЛЬИНКА, РОССИЯ
2034690, ИЗВЕСТКОВАЯ, РОССИЯ
2054897, ИЗВЕСТКОВАЯ, РОССИЯ
2034702, РАЗДОЛЬНОЕ, РОССИЯ
2038080, РАЗДОЛЬНОЕ, РОССИЯ
2050428, РАЗДОЛЬНОЕ, РОССИЯ
2034728, ОТРОГИ, РОССИЯ
2039278, ОТРОГИ, РОССИЯ
2034742, ПЛАТФОРМА 151 КМ, РОССИЯ
2060716, ПЛАТФОРМА 151 КМ, РОССИЯ
2035626, КУЗНЕЦОВСКИЙ, РОССИЯ
2038360, КУЗНЕЦОВСКИЙ, РОССИЯ
2035654, РАЗ^ЕЗД N12, РОССИЯ
2065336, РАЗ^ЕЗД N12, РОССИЯ
2035670, ШАХТЕРСКАЯ, РОССИЯ
2050386, ШАХТЕРСКАЯ, РОССИЯ
2038004, ЗЛОБИНО, РОССИЯ
2060726, ЗЛОБИНО, РОССИЯ
2038019, ИЗВЕСТКОВЫЙ, РОССИЯ
2050010, ИЗВЕСТКОВЫЙ, РОССИЯ
2038022, ЕЛОВКА, РОССИЯ
2054075, ЕЛОВКА, РОССИЯ
2038024, ПУГАЧЕВО, РОССИЯ
2068471, ПУГАЧЕВО, РОССИЯ
2038054, СТЕПНАЯ, РОССИЯ
2064006, СТЕПНАЯ, РОССИЯ
2038059, УРОЖАЙНАЯ, РОССИЯ
2068521, УРОЖАЙНАЯ, РОССИЯ
2038070, ОСТ.ПУНКТ 901 КМ, РОССИЯ
2061619, ОСТ.ПУНКТ 901 КМ, РОССИЯ
2038077, ЛЕСНОЕ, РОССИЯ
2038467, ЛЕСНОЕ, РОССИЯ
2038079, КЛЮЧЕВАЯ, РОССИЯ
2060558, КЛЮЧЕВАЯ, РОССИЯ
2038083, ЯСНАЯ, РОССИЯ
2050381, ЯСНАЯ, РОССИЯ
2038103, КЛУБНИЧНАЯ, РОССИЯ
2044764, КЛУБНИЧНАЯ, РОССИЯ
2038113, СИБИРЯК, РОССИЯ
2044912, СИБИРЯК, РОССИЯ
2038116, ЮЖНЫЙ, РОССИЯ
2044288, ЮЖНЫЙ, РОССИЯ
2064355, ЮЖНЫЙ, РОССИЯ
2038119, СОЛНЕЧНЫЙ, РОССИЯ
2054217, СОЛНЕЧНЫЙ, РОССИЯ
2038140, ТУРБАЗА, РОССИЯ
2054895, ТУРБАЗА, РОССИЯ
2038175, ЗАОЗЕРНАЯ, РОССИЯ
2068474, ЗАОЗЕРНАЯ, РОССИЯ
2038292, РАЗДОЛЬНАЯ, РОССИЯ
2039756, РАЗДОЛЬНАЯ, РОССИЯ
2038302, ИНТЕРНАТ, РОССИЯ
2045891, ИНТЕРНАТ, РОССИЯ
2038313, МЕДВЕЖИЙ, РОССИЯ
2054921, МЕДВЕЖИЙ, РОССИЯ
2038319, КОМАРОВКА, РОССИЯ
2044038, КОМАРОВКА, РОССИЯ
2038335, ЗАВОДСКАЯ, РОССИЯ
2054890, ЗАВОДСКАЯ, РОССИЯ
2060521, ЗАВОДСКАЯ, РОССИЯ
2063800, ЗАВОДСКАЯ, РОССИЯ
2038347, ЧЕРЕМУШКИ, РОССИЯ
2054042, ЧЕРЕМУШКИ, РОССИЯ
2038351, ГОРНАЯ, РОССИЯ
2065001, ГОРНАЯ, РОССИЯ
2038352, ВОДОРАЗДЕЛ, РОССИЯ
2064028, ВОДОРАЗДЕЛ, РОССИЯ
2038353, ЛЕСНАЯ, РОССИЯ
2050365, ЛЕСНАЯ, РОССИЯ
2060386, ЛЕСНАЯ, РОССИЯ
2064337, ЛЕСНАЯ, РОССИЯ
2038359, МРАМОРНАЯ, РОССИЯ
2044261, МРАМОРНАЯ, РОССИЯ
2038389, ЗАРЕЧНАЯ, РОССИЯ
2064069, ЗАРЕЧНАЯ, РОССИЯ
2038466, РЯБИНОВКА, РОССИЯ
2058924, РЯБИНОВКА, РОССИЯ
2038563, ТОННЕЛЬНАЯ, РОССИЯ
2064195, ТОННЕЛЬНАЯ, РОССИЯ
2038747, ГОРОДСКАЯ, РОССИЯ
2061520, ГОРОДСКАЯ, РОССИЯ
2039753, БОРИСОВКА, РОССИЯ
2042692, БОРИСОВКА, РОССИЯ
2039764, ПРОХЛАДНАЯ, РОССИЯ
2064315, ПРОХЛАДНАЯ, РОССИЯ
2040258, КОРКИНО, РОССИЯ
2043802, КОРКИНО, РОССИЯ
2040334, ВОСТОЧНЫЙ, РОССИЯ
2054903, ВОСТОЧНЫЙ, РОССИЯ
2040613, ОСТ.ПУНКТ 89 КМ, РОССИЯ
2040716, ОСТ.ПУНКТ 89 КМ, РОССИЯ
2042628, ОСТ.ПУНКТ 89 КМ, РОССИЯ
2040639, ОСТ.ПУНКТ 253 КМ, РОССИЯ
2044266, ОСТ.ПУНКТ 253 КМ, РОССИЯ
2060796, ОСТ.ПУНКТ 253 КМ, РОССИЯ
2040645, ОСТ.ПУНКТ 357 КМ, РОССИЯ
2042716, ОСТ.ПУНКТ 357 КМ, РОССИЯ
2040703, ГОРНЫЙ ВОЗДУХ, РОССИЯ
2064336, ГОРНЫЙ ВОЗДУХ, РОССИЯ
2040707, ОСТ.ПУНКТ 257 КМ, РОССИЯ
2044267, ОСТ.ПУНКТ 257 КМ, РОССИЯ
2041507, ОСТ.ПУНКТ 403 КМ, РОССИЯ
2045858, ОСТ.ПУНКТ 403 КМ, РОССИЯ
2041517, ОБГ.ПУНКТ 18 КМ, РОССИЯ
2041628, ОБГ.ПУНКТ 18 КМ, РОССИЯ
2041531, РАЗ^ЕЗД N5, РОССИЯ
2054843, РАЗ^ЕЗД N5, РОССИЯ
2041558, ДУБРАВА, РОССИЯ
2044037, ДУБРАВА, РОССИЯ
2041611, ОРЛЕНОК, РОССИЯ
2051414, ОРЛЕНОК, РОССИЯ
2054916, ОРЛЕНОК, РОССИЯ
2041627, ОСТ.ПУНКТ 1177 КМ, РОССИЯ
2060905, ОСТ.ПУНКТ 1177 КМ, РОССИЯ
2042651, ОСТ.ПУНКТ 206 КМ, РОССИЯ
2044198, ОСТ.ПУНКТ 206 КМ, РОССИЯ
2042710, ПОВОРОТ, РОССИЯ
2054058, ПОВОРОТ, РОССИЯ
2054945, ПОВОРОТ, РОССИЯ
2043670, ОСТ.ПУНКТ 175 КМ, РОССИЯ
2044906, ОСТ.ПУНКТ 175 КМ, РОССИЯ
2044011, СОВХОЗНАЯ, РОССИЯ
2048104, СОВХОЗНАЯ, РОССИЯ
2054884, СОВХОЗНАЯ, РОССИЯ
2044673, ОСТ.ПУНКТ 602 КМ, РОССИЯ
2054171, ОСТ.ПУНКТ 602 КМ, РОССИЯ
2044782, ВОСТОЧНАЯ, РОССИЯ
2055874, ВОСТОЧНАЯ, РОССИЯ
2044797, ОГОНЬКИ, РОССИЯ
2054918, ОГОНЬКИ, РОССИЯ
2044869, КОЛОС, РОССИЯ
2054080, КОЛОС, РОССИЯ
2044940, БОЛЬШАЯ РЕЧКА, РОССИЯ
2054948, БОЛЬШАЯ РЕЧКА, РОССИЯ
2044987, СОСНЯК, РОССИЯ
2051417, СОСНЯК, РОССИЯ
2048019, ЯКУТСКИЙ, РОССИЯ
2050015, ЯКУТСКИЙ, РОССИЯ
2050030, РАЗ^ЕЗД 35 КМ, РОССИЯ
2050612, РАЗ^ЕЗД 35 КМ, РОССИЯ
2050140, ЯГОДНЫЙ, РОССИЯ
2054917, ЯГОДНЫЙ, РОССИЯ
2050357, ХАРАГУН, РОССИЯ
2054033, ХАРАГУН, РОССИЯ
2051408, КАМЕННЫЙ КАРЬЕР, РОССИЯ
2054662, КАМЕННЫЙ КАРЬЕР, РОССИЯ
2054328, ГОНЧАРОВО, РОССИЯ
2068542, ГОНЧАРОВО, РОССИЯ
2054336, БРАТСК, РОССИЯ
2054775, БРАТСК, РОССИЯ
2054653, ОП 145 КМ, РОССИЯ
2064293, ОП 145 КМ, РОССИЯ
2054861, ГЛУБОКАЯ, РОССИЯ
2064568, ГЛУБОКАЯ, РОССИЯ
2054964, БЕРЕГОВОЙ, РОССИЯ
2061548, БЕРЕГОВОЙ, РОССИЯ
2058671, КРАСНОВКА, РОССИЯ
2064562, КРАСНОВКА, РОССИЯ
2060568, ВЫСЕЛКИ, РОССИЯ
2064197, ВЫСЕЛКИ, РОССИЯ
2060729, ПЛАТФОРМА 10 КМ, РОССИЯ
2061458, ПЛАТФОРМА 10 КМ, РОССИЯ
2061463, ПЛАТФОРМА 67 КМ, РОССИЯ
2061611, ПЛАТФОРМА 67 КМ, РОССИЯ
2100114, САВИЧИ, БЕЛАРУСЬ (МОГИЛЕВСКАЯ ОБЛ)
2101039, САВИЧИ, БЕЛАРУСЬ (ГРОДНЕНСКАЯ ОБЛ)
2100175, ПТИЧЬ, БЕЛАРУСЬ (ГОМЕЛЬСКАЯ ОБЛ)
2101008, ПТИЧЬ, БЕЛАРУСЬ (МИНСКАЯ ОБЛ)
2100195, РЕЧИЦА, БЕЛАРУСЬ (ГОМЕЛЬСКАЯ ОБЛ)
2100887, РЕЧИЦА, БЕЛАРУСЬ (БРЕСТСКАЯ ОБЛ)
2100267, БАРСУКИ, БЕЛАРУСЬ (МОГИЛЕВСКАЯ ОБЛ)
2101014, БАРСУКИ, БЕЛАРУСЬ (МИНСКАЯ ОБЛ)
2100496, ПРУДОК, БЕЛАРУСЬ
2100816, ПРУДОК, БЕЛАРУСЬ --------------
2100551, ЗАМОШЬЕ, БЕЛАРУСЬ (БРЕСТСКАЯ ОБЛ)
2101025, ЗАМОШЬЕ, БЕЛАРУСЬ (ВИТЕБСКАЯ ОБЛ)
2100561, АНТОПОЛЬ, БЕЛАРУСЬ (БРЕТСКАЯ ОБЛ)
2101004, АНТОПОЛЬ, БЕЛАРУСЬ (ГОМЕЛЬСКАЯ ОБЛ)
2100806, БОЛЬНИЦА, БЕЛАРУСЬ
2101152, БОЛЬНИЦА, БЕЛАРУСЬ ----------------
2200027, ПУТЕЙСКАЯ, УКРАИНА
2208318, ПУТЕЙСКАЯ, УКРАИНА
2200056, МАРЬЯНОВКА, УКРАИНА
2208141, МАРЬЯНОВКА, УКРАИНА
2200144, УСТИНОВКА, УКРАИНА
2204593, УСТИНОВКА, УКРАИНА
2200192, СУХОВОЛЯ, УКРАИНА
2218168, СУХОВОЛЯ, УКРАИНА
2200266, ЧЕРНЫЙ ОСТРОВ, УКРАИНА
2218188, ЧЕРНЫЙ ОСТРОВ, УКРАИНА
2200304, КАЛИНОВКА, УКРАИНА
2204753, КАЛИНОВКА, УКРАИНА
2208143, КАЛИНОВКА, УКРАИНА
2200331, БОГДАНОВКА, УКРАИНА
2201149, БОГДАНОВКА, УКРАИНА
2200735, МАРКОВЦЫ, УКРАИНА
2218198, МАРКОВЦЫ, УКРАИНА
2200751, ОПЫТНАЯ, УКРАИНА
2208145, ОПЫТНАЯ, УКРАИНА
2200804, ПОБЕДА, УКРАИНА
2208603, ПОБЕДА, УКРАИНА
2200948, ПЛАТФОРМА 116 КМ, УКРАИНА
2210166, ПЛАТФОРМА 116 КМ, УКРАИНА
2200979, ОСТ.ПУНКТ 96 КМ, УКРАИНА
2210246, ОСТ.ПУНКТ 96 КМ, УКРАИНА
2201004, КЛЕВАНЬ, УКРАИНА
2218053, КЛЕВАНЬ, УКРАИНА
2201135, ТАРАСОВКА, УКРАИНА
2204997, ТАРАСОВКА, УКРАИНА
2201215, ОГОРОДНАЯ, УКРАИНА
2208140, ОГОРОДНАЯ, УКРАИНА
2201277, САВИНЦЫ, УКРАИНА
2204468, САВИНЦЫ, УКРАИНА
2201792, КУРИЛОВКА, УКРАИНА
2204404, КУРИЛОВКА, УКРАИНА
2204200, ПЕТРОВКА, УКРАИНА
2209462, ПЕТРОВКА, УКРАИНА
2204208, НОВОСЕЛОВКА, УКРАИНА
2214059, НОВОСЕЛОВКА, УКРАИНА
2204210, УЛЬЯНОВКА, УКРАИНА
2210758, УЛЬЯНОВКА, УКРАИНА
2204416, КОЛХОЗНАЯ, УКРАИНА
2208308, КОЛХОЗНАЯ, УКРАИНА
2204503, КРАСНОПОЛЬЕ, УКРАИНА
2210983, КРАСНОПОЛЬЕ, УКРАИНА
2204632, АЛЕКСАНДРОВКА, УКРАИНА
2209384, АЛЕКСАНДРОВКА, УКРАИНА
2210255, АЛЕКСАНДРОВКА, УКРАИНА
2204656, ОСТ.ПУНКТ 9 КМ, УКРАИНА
2204953, ОСТ.ПУНКТ 9 КМ, УКРАИНА
2204658, ГАРБУЗОВКА, УКРАИНА
2204883, ГАРБУЗОВКА, УКРАИНА
2204668, ТЕРНЫ, УКРАИНА
2210999, ТЕРНЫ, УКРАИНА
2204700, ЗЕЛЕНЫЙ ГАЙ, УКРАИНА
2208515, ЗЕЛЕНЫЙ ГАЙ, УКРАИНА
2204715, ПРУДЯНКА, УКРАИНА
2209489, ПРУДЯНКА, УКРАИНА
2204736, ОСТ.ПУНКТ 27 КМ, УКРАИНА
2210980, ОСТ.ПУНКТ 27 КМ, УКРАИНА
2204739, ДИБРОВА, УКРАИНА
2218332, ДИБРОВА, УКРАИНА
2204741, ОСТ.ПУНКТ 7 КМ, УКРАИНА
2205950, ОСТ.ПУНКТ 7 КМ, УКРАИНА
2204743, ОСТ.ПУНКТ 6 КМ, УКРАИНА
2210972, ОСТ.ПУНКТ 6 КМ, УКРАИНА
2210978, ОСТ.ПУНКТ 6 КМ, УКРАИНА
2204745, СОСНОВКА, УКРАИНА
2208109, СОСНОВКА, УКРАИНА
2218064, СОСНОВКА, УКРАИНА
2204774, ОСТ.ПУНКТ 253 КМ, УКРАИНА
2210918, ОСТ.ПУНКТ 253 КМ, УКРАИНА
